fiyat,oda_salon,metrekare_brut,metrekare_net,bina_yasi,kat,kat_sayisi,isitma,banyo_sayisi,ilce,mahalle
3110000.0,2+1,105.0,100.0,5-10,2.0,5.0,Kombi Doğalgaz,1.0,,
3975000.0,2+1,68.0,65.0,5-10,1.0,6.0,Kombi Doğalgaz,1.0,,
20500002250000.0,2+1,110.0,100.0,5-10,,5.0,Kombi Doğalgaz,1.0,Esenyurt,Pınar
1320000.0,2+1,120.0,110.0,2,5.0,7.0,Kombi Doğalgaz,2.0,Esenyurt,Güzelyurt
1790000.0,2+1,65.0,50.0,21 Ve Üzeri,,4.0,Kombi Doğalgaz,1.0,Fatih,Mevlanakapı
2720000.0,2+1,120.0,110.0,5-10,2.0,5.0,Kombi Doğalgaz,1.0,Esenyurt,Osmangazi
850000.0,2+1,110.0,95.0,2,,6.0,Kombi Doğalgaz,1.0,Esenyurt,Mehterçeşme
30900003150000.0,2+1,80.0,65.0,21 Ve Üzeri,6.0,6.0,Kombi Doğalgaz,1.0,Fatih,Haseki Sultan
1425000.0,2+1,135.0,125.0,0 (Yeni),3.0,7.0,Kombi Doğalgaz,1.0,Beylikdüzü,Beylikdüzü OSB
1625000.0,2+1,140.0,120.0,2,3.0,8.0,Kombi Doğalgaz,1.0,Beylikdüzü,Cumhuriyet
850000.0,2+1,115.0,105.0,3,,5.0,Kombi Doğalgaz,1.0,Beylikdüzü,Cumhuriyet
3850000.0,2+1,130.0,125.0,5-10,2.0,6.0,Kombi Doğalgaz,1.0,Esenyurt,Piri Reis
4275000.0,2+1,100.0,80.0,21 Ve Üzeri,3.0,3.0,Kombi Doğalgaz,1.0,Bahçelievler,Fevzi Çakmak
4500000.0,3+1,120.0,105.0,21 Ve Üzeri,7.0,7.0,Kombi Doğalgaz,1.0,Maltepe,Zümrütevler
7650000.0,2+1,100.0,90.0,0 (Yeni),1.0,5.0,Kombi Doğalgaz,1.0,Gaziosmanpaşa,Şemsipaşa
3150000.0,4+2,200.0,180.0,11-15,3.0,5.0,Kombi Doğalgaz,2.0,Esenyurt,Necip Fazıl Kısakürek
4750000.0,3+1,135.0,125.0,4,1.0,4.0,Kombi Doğalgaz,2.0,Esenyurt,Güzelyurt
3620000.0,3+1,155.0,140.0,5-10,10.0,15.0,Kombi Doğalgaz,2.0,Esenyurt,Necip Fazıl Kısakürek
8900000.0,2+1,95.0,66.0,0 (Yeni),11.0,13.0,Merkezi (Pay Ölçer),1.0,Beylikdüzü,Kavaklı
5250000.0,2+1,100.0,85.0,16-20,2.0,3.0,Kombi Doğalgaz,1.0,Zeytinburnu,Nuripaşa
9300000.0,3+1,125.0,110.0,5-10,3.0,9.0,Kombi Doğalgaz,1.0,Güngören,Merkez
4999999.0,3+1,121.0,103.0,0 (Yeni),,5.0,Kombi Doğalgaz,1.0,Çekmeköy,Ekşioğlu
18500000.0,2+1,169.0,106.0,0 (Yeni),12.0,13.0,Merkezi (Pay Ölçer),2.0,Beylikdüzü,Kavaklı
2250000.0,1+1,80.0,75.0,5-10,,6.0,Kombi Doğalgaz,1.0,Başakşehir,Bahçeşehir 2. Kısım
6395000.0,3+1,130.0,110.0,21 Ve Üzeri,2.0,4.0,Kombi Doğalgaz,1.0,Kartal,Hürriyet
2150000.0,2+1,80.0,65.0,5-10,12.0,16.0,Merkezi (Pay Ölçer),1.0,Esenyurt,Piri Reis
10650000.0,5+2,200.0,155.0,5-10,4.0,4.0,Kombi Doğalgaz,2.0,Beylikdüzü,Dereağzı
14150000.0,5+1,170.0,143.0,0 (Yeni),6.0,6.0,Merkezi Doğalgaz,2.0,Pendik,Batı
8000000.0,8+4,400.0,350.0,21 Ve Üzeri,5.0,5.0,Kombi Doğalgaz,4.0,Küçükçekmece,Cumhuriyet
7230000.0,3+1,145.0,120.0,16-20,1.0,5.0,Kombi Doğalgaz,2.0,Ümraniye,Yukarı Dudullu
6050000.0,2+1,80.0,65.0,16-20,,10.0,Kombi Doğalgaz,1.0,Ümraniye,Namık Kemal
2540000.0,3+1,125.0,115.0,5-10,,6.0,Kombi Doğalgaz,1.0,Esenyurt,Orhan Gazi
1950000.0,2+1,85.0,70.0,5-10,,4.0,Kombi Doğalgaz,2.0,Esenyurt,Akçaburgaz
4200000.0,2+1,75.0,65.0,21 Ve Üzeri,1.0,4.0,Merkezi Doğalgaz,1.0,Fatih,Ayvansaray
18000000.0,2+1,85.0,70.0,5-10,1.0,3.0,Merkezi (Pay Ölçer),1.0,Eyüpsultan,Mithatpaşa
7750000.0,4+2,230.0,175.0,Sıfır Bina,5.0,15.0,Kombi,2.0,Keçiören,Ovacık
8650000.0,2+1,80.0,70.0,,1.0,4.0,,1.0,Maltepe,Altıntepe
2500000.0,2+1,100.0,70.0,5 Yaşında,,4.0,Kombi,1.0,Maltepe,Altıntepe
1625000.0,2+1,95.0,90.0,Sıfır Bina,5.0,4.0,Merkezi (Pay Öl...,1.0,Beylikdüzü,Cumhuriyet
3250000.0,2+1,115.0,,"4
                            Yaşında",2.0,,,,,
1600000.0,1+1,69.0,98.0,7 Yaşında,6.0,3.0,Kombi,,Esenyurt,Mehterçeşme
4650000.0,2+1,120.0,64.0,Sıfır Bina,2.0,18.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2949000.0,1+1,90.0,110.0,Sıfır Bina,,4.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
5799000.0,2+0,120.0,85.0,Sıfır Bina,,5.0,Kombi,,Beylikdüzü,Adnan Kahveci
2490000.0,2+1,100.0,107.0,5 Yaşında,,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
2300000.0,2+1,135.0,90.0,4 Yaşında,4.0,3.0,Kombi,1.0,Beylikdüzü,Büyükşehir
1149000.0,2+1,90.0,125.0,4 Yaşında,,7.0,Kombi,2.0,Beylikdüzü,Cumhuriyet
2149000.0,1+1,60.0,80.0,5 Yaşında,4.0,4.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2250000.0,2+1,110.0,45.0,5 Yaşında,2.0,10.0,Kombi,1.0,Esenyurt,Mehmet Akif Ersoy
1349000.0,1+1,80.0,100.0,Sıfır Bina,,5.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
7850000.0,3+1,140.0,70.0,6 Yaşında,1.0,15.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1400000.0,1+1,70.0,135.0,10 Yaşında,7.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
1090000.0,2+1,90.0,65.0,5 Yaşında,,15.0,Kombi,,Beylikdüzü,Cumhuriyet
5250000.0,2+1,90.0,85.0,5 Yaşında,12.0,4.0,Merkezi,1.0,Beylikdüzü,Cumhuriyet
1375000.0,2+1,110.0,70.0,10 Yaşında,,22.0,Kombi,1.0,Büyükçekmece,Cumhuriyet
3799000.0,2+1,119.0,95.0,2 Yaşında,,3.0,Kombi,2.0,Esenyurt,İnönü
6299000.0,2+1,110.0,100.0,Sıfır Bina,3.0,4.0,Kombi,1.0,Büyükçekmece,Cumhuriyet
3840000.0,3+1,145.0,100.0,Sıfır Bina,5.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
2475000.0,2+1,100.0,135.0,Sıfır Bina,3.0,20.0,Kombi,2.0,Esenyurt,Akevler
1650000.0,1+1,80.0,90.0,5 Yaşında,6.0,4.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
35000000.0,4+1,198.0,70.0,Sıfır Bina,,15.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
950000.0,1+1,79.0,161.0,4 Yaşında,2.0,3.0,Merkezi,3.0,Adalar,Nizam
1425000.0,2+1,135.0,125.0,Sıfır Bina,3.0,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
2000000.0,3+1,160.0,125.0,3 Yaşında,3.0,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
56500000.0,3+2,200.0,150.0,3 Yaşında,3.0,6.0,Kombi,1.0,Beylikdüzü,Yakuplu
3999000.0,2+1,100.0,187.0,Sıfır Bina,5.0,3.0,Kombi,3.0,Üsküdar,Salacak
5500000.0,2+1,65.0,60.0,30 Yaşında,,4.0,Doğalgaz Sobası,1.0,Fatih,Derviş Ali
6400000.0,2+1,100.0,60.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Fatih,Derviş Ali
3800000.0,2+1,98.0,90.0,5 Yaşında,2.0,4.0,Kombi,1.0,Büyükçekmece,Cumhuriyet
5860000.0,2+1,100.0,90.0,5 Yaşında,2.0,4.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
4249000.0,2+1,95.0,90.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Beylikdüzü,Kavaklı
7199000.0,4+2,200.0,85.0,6 Yaşında,4.0,3.0,Kombi,1.0,Beylikdüzü,Kavaklı
6290000.0,3+1,145.0,180.0,6 Yaşında,3.0,5.0,Kombi,2.0,Beylikdüzü,Marmara
5199000.0,2+1,120.0,125.0,4 Yaşında,2.0,6.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
2600000.0,2+1,110.0,105.0,4 Yaşında,3.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
8450000.0,4+2,190.0,95.0,Sıfır Bina,3.0,18.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2199999.0,2+1,100.0,168.0,4 Yaşında,,4.0,Kombi,2.0,Beylikdüzü,Kavaklı
11430000.0,4+2,280.0,90.0,6 Yaşında,5.0,6.0,Merkezi (Pay Öl...,2.0,Esenyurt,Barbaros Hayrettin Paşa
2100000.0,1+1,62.0,250.0,12 Yaşında,,5.0,Merkezi (Pay Öl...,4.0,Büyükçekmece,Pınartepe
6700000.0,3+1,165.0,150.0,21 Yaşında,7.0,9.0,Kombi,2.0,Beylikdüzü,Kavaklı
80000000.0,3+1,170.0,125.0,,12.0,13.0,,3.0,Kadıköy,Zühtüpaşa
39850000.0,4+1,270.0,220.0,,13.0,13.0,,1.0,Kadıköy,Erenköy
37750000.0,3+1,145.0,105.0,,10.0,13.0,,2.0,Kadıköy,Zühtüpaşa
16000000.0,3+1,178.0,105.0,,,13.0,,2.0,Kadıköy,Zühtüpaşa
3975000.0,2+1,85.0,75.0,,1.0,3.0,,1.0,Arnavutköy,Yunus Emre
7750000.0,4+2,230.0,220.0,Sıfır Bina,5.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
3999000.0,2+1,120.0,100.0,Sıfır Bina,4.0,5.0,Kombi,1.0,Beylikdüzü,Yakuplu
2390000.0,1+1,78.0,65.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Başakşehir,Bahçeşehir 2. Kısım
4750000.0,2+1,90.0,80.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Arnavutköy,Karlıbayır
2500000.0,2+1,100.0,90.0,5 Yaşında,,4.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2250000.0,2+1,110.0,100.0,5 Yaşında,2.0,5.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
6350000.0,3+1,145.0,125.0,6 Yaşında,3.0,6.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
3049000.0,2+1,103.0,91.0,3 Yaşında,1.0,5.0,Kombi,1.0,Başakşehir,Bahçeşehir 2. Kısım
2799000.0,2+1,100.0,90.0,5 Yaşında,3.0,5.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2490000.0,2+1,100.0,90.0,5 Yaşında,,3.0,Kombi,1.0,Beylikdüzü,Büyükşehir
4249000.0,2+1,95.0,85.0,Sıfır Bina,1.0,3.0,Kombi,1.0,Beylikdüzü,Kavaklı
4699000.0,2+1,110.0,100.0,1 Yaşında,2.0,2.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
2100000.0,1+1,70.0,65.0,9 Yaşında,8.0,16.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
6190000.0,3+1,145.0,130.0,21 Yaşında,1.0,7.0,Kombi,2.0,Beylikdüzü,Barış
3250000.0,2+1,115.0,98.0,4 Yaşında,2.0,3.0,Kombi,,Esenyurt,Mehterçeşme
1375000.0,2+1,110.0,95.0,10 Yaşında,,3.0,Kombi,2.0,Esenyurt,İnönü
1600000.0,2+1,95.0,79.0,Sıfır Bina,5.0,16.0,Merkezi (Pay Öl...,,Esenyurt,Zafer
2350000.0,1+1,80.0,65.0,5 Yaşında,16.0,30.0,Merkezi,,Esenyurt,Sultaniye
6700000.0,3+1,165.0,150.0,21 Yaşında,7.0,9.0,Kombi,2.0,Beylikdüzü,Kavaklı
7199000.0,4+2,200.0,180.0,6 Yaşında,4.0,5.0,Kombi,2.0,Beylikdüzü,Marmara
8740000.0,4+2,250.0,200.0,Sıfır Bina,3.0,3.0,Kombi,3.0,Beylikdüzü,Kavaklı
5860000.0,2+1,100.0,90.0,5 Yaşında,2.0,5.0,Kombi,1.0,Beylikdüzü,Kavaklı
3650000.0,3+1,130.0,120.0,6 Yaşında,1.0,25.0,Merkezi,1.0,Esenyurt,Piri Reis
1850000.0,1+1,85.0,75.0,3 Yaşında,3.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1600000.0,1+1,69.0,64.0,7 Yaşında,6.0,18.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2850000.0,1+1,85.0,75.0,7 Yaşında,,14.0,Kombi,1.0,Esenyurt,Piri Reis
4380000.0,2+1,105.0,90.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Esenyurt,Güzelyurt
12500000.0,3+1,100.0,90.0,35 Yaşında,,4.0,Kombi,1.0,Bakırköy,Yeşilköy
1950000.0,2+1,100.0,90.0,5 Yaşında,,4.0,Kombi,1.0,Esenyurt,İnönü
3999000.0,2+1,100.0,90.0,Sıfır Bina,5.0,8.0,Kombi,2.0,Beylikdüzü,Cumhuriyet
3799000.0,2+1,119.0,100.0,2 Yaşında,,4.0,Kombi,1.0,Büyükçekmece,Cumhuriyet
1090000.0,2+1,90.0,85.0,5 Yaşında,,4.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1850000.0,2+1,110.0,100.0,5 Yaşında,,4.0,Kombi,1.0,Esenyurt,Koza
3550000.0,2+1,110.0,90.0,Sıfır Bina,2.0,5.0,Kombi,1.0,Esenyurt,Yenikent
2800000.0,2+1,100.0,90.0,4 Yaşında,,5.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
3415000.0,2+1,110.0,100.0,6 Yaşında,3.0,4.0,Kombi,1.0,Esenyurt,Mehterçeşme
1349000.0,1+1,80.0,70.0,Sıfır Bina,,15.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2650000.0,2+1,110.0,100.0,7 Yaşında,2.0,5.0,Kombi,1.0,Esenyurt,Saadetdere
1400000.0,1+1,70.0,65.0,10 Yaşında,7.0,15.0,Kombi,,Beylikdüzü,Cumhuriyet
2550000.0,2+1,110.0,100.0,8 Yaşında,,12.0,Kombi,1.0,Esenyurt,Cumhuriyet
2199999.0,2+1,100.0,90.0,4 Yaşında,,6.0,Kombi,2.0,Esenyurt,Barbaros Hayrettin Paşa
1860000.0,1+1,75.0,60.0,1 Yaşında,16.0,30.0,Kombi,1.0,Esenyurt,Cumhuriyet
3800000.0,3+1,145.0,130.0,2 Yaşında,2.0,4.0,Kombi,2.0,Beylikdüzü,Yakuplu
2975000.0,2+1,110.0,95.0,3 Yaşında,21.0,30.0,Merkezi,1.0,Esenyurt,Sultaniye
,,,,,,,,,,
,,,,,,,,,,
3850000.0,3+1,135.0,130.0,Sıfır Bina,6.0,6.0,Kombi,1.0,Esenyurt,Üçevler
3800000.0,2+1,92.0,80.0,31 Yaşında,,5.0,Kombi,1.0,Kartal,Karlıktepe
3380000.0,2+1,110.0,95.0,11 Yaşında,5.0,5.0,Kombi,1.0,Esenyurt,Battalgazi
11250000.0,2+1,85.0,75.0,2 Yaşında,3.0,4.0,Yerden Isıtma,1.0,Maltepe,Feyzullah
19500000.0,3+1,120.0,90.0,Sıfır Bina,13.0,13.0,Merkezi (Pay Öl...,2.0,Kadıköy,19 Mayıs
7600000.0,3+1,150.0,135.0,21 Yaşında,1.0,8.0,Kombi,2.0,Maltepe,Bağlarbaşı
5850000.0,2+1,95.0,85.0,16 Yaşında,8.0,11.0,Kombi,1.0,Esenyurt,Turgut Özal
3250000.0,1+1,65.0,50.0,26 Yaşında,,4.0,Kombi,1.0,Kartal,Karlıktepe
7250000.0,2+1,95.0,71.0,4 Yaşında,5.0,9.0,Kombi,1.0,Pendik,Çamçeşme
5850000.0,2+1,90.0,75.0,26 Yaşında,6.0,6.0,Kombi,1.0,Maltepe,Cevizli
2950000.0,2+1,75.0,60.0,3 Yaşında,,5.0,Kombi,1.0,Avcılar,Mustafa Kemal Paşa
4950000.0,2+1,80.0,70.0,1 Yaşında,,3.0,Kombi,1.0,Avcılar,Denizköşkler
13600000.0,2+1,125.0,95.0,1 Yaşında,,4.0,Merkezi,1.0,Bahçelievler,Bahçelievler
7500000.0,3+1,126.0,118.0,16 Yaşında,5.0,11.0,Kombi,1.0,Esenyurt,Turgut Özal
6950000.0,2+1,95.0,70.0,4 Yaşında,5.0,9.0,Kombi,1.0,Pendik,Çamçeşme
2300000.0,1+1,70.0,50.0,11 Yaşında,,5.0,Kombi,1.0,Esenyurt,Turgut Özal
8200000.0,3+1,200.0,160.0,16 Yaşında,4.0,5.0,Kombi,2.0,Esenyurt,Turgut Özal
14500000.0,3+2,200.0,180.0,11 Yaşında,5.0,5.0,Kombi,1.0,Kartal,Çavuşoğlu
12750000.0,3+1,120.0,100.0,5 Yaşında,4.0,4.0,Kombi,1.0,Maltepe,Bağlarbaşı
9100000.0,3+1,130.0,87.0,1 Yaşında,1.0,5.0,Kombi,1.0,Pendik,Sülüntepe
4500000.0,3+1,120.0,105.0,26 Yaşında,1.0,5.0,Kombi,1.0,Bahçelievler,Cumhuriyet
12950000.0,4+2,180.0,160.0,Sıfır Bina,4.0,4.0,Kombi,3.0,Kartal,Karlıktepe
23000000.0,5+1,300.0,280.0,4 Yaşında,4.0,5.0,Kombi,4.0,Bakırköy,Zuhuratbaba
23000000.0,3+1,135.0,110.0,15 Yaşında,5.0,7.0,Kombi,2.0,Kadıköy,Göztepe
2820000.0,2+1,115.0,105.0,2 Yaşında,4.0,7.0,Kombi,2.0,Beylikdüzü,Cumhuriyet
15250000.0,3+1,110.0,85.0,Sıfır Bina,4.0,4.0,Kombi,2.0,Bahçelievler,Bahçelievler
4700000.0,2+1,100.0,85.0,40 Yaşında,5.0,6.0,Kombi,1.0,Eyüpsultan,Nişancı
11500000.0,3+1,125.0,100.0,15 Yaşında,2.0,6.0,Kombi,1.0,Maltepe,Altıntepe
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
2490000.0,2+1,100.0,90.0,5 Yaşında,,3.0,Kombi,1.0,Beylikdüzü,Büyükşehir
3250000.0,2+1,115.0,98.0,6 Yaşında,2.0,3.0,Kombi,,Esenyurt,Mehterçeşme
4200000.0,3+1,155.0,140.0,Sıfır Bina,5.0,20.0,Kombi,2.0,Esenyurt,Akevler
4250000.0,3+1,180.0,160.0,1 Yaşında,,3.0,Kombi,,Beylikdüzü,Adnan Kahveci
4990000.0,2+1,90.0,70.0,5 Yaşında,12.0,22.0,Merkezi,1.0,Büyükçekmece,Cumhuriyet
1650000.0,1+1,80.0,70.0,5 Yaşında,6.0,15.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1400000.0,1+1,70.0,65.0,10 Yaşında,7.0,15.0,Kombi,,Beylikdüzü,Cumhuriyet
2250000.0,2+1,120.0,112.0,5 Yaşında,2.0,5.0,Kombi,2.0,Esenyurt,Cumhuriyet
6700000.0,3+1,165.0,150.0,21 Yaşında,7.0,9.0,Kombi,2.0,Beylikdüzü,Kavaklı
6299000.0,2+1,110.0,100.0,Sıfır Bina,3.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
1349000.0,1+1,80.0,70.0,Sıfır Bina,,15.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2499000.0,2+1,110.0,100.0,5 Yaşında,4.0,15.0,Kombi,1.0,Esenyurt,Cumhuriyet
5450000.0,3+1,140.0,130.0,10 Yaşında,4.0,4.0,Kombi,2.0,Eyüpsultan,Güzeltepe
2225000.0,1+1,60.0,45.0,5 Yaşında,4.0,10.0,Kombi,1.0,Esenyurt,Mehmet Akif Ersoy
3999000.0,2+1,120.0,100.0,Sıfır Bina,4.0,5.0,Kombi,1.0,Beylikdüzü,Yakuplu
1999000.0,2+1,100.0,85.0,4 Yaşında,,3.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1600000.0,2+1,95.0,79.0,Sıfır Bina,5.0,16.0,Merkezi (Pay Öl...,,Esenyurt,Zafer
7199000.0,4+2,200.0,180.0,6 Yaşında,4.0,5.0,Kombi,2.0,Beylikdüzü,Marmara
2290000.0,2+1,110.0,100.0,10 Yaşında,3.0,22.0,Kombi,2.0,Esenyurt,Cumhuriyet
1300000.0,2+1,120.0,110.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2200000.0,3+1,150.0,140.0,5 Yaşında,3.0,7.0,Kombi,2.0,Beylikdüzü,Beylikdüzü OSB
2530000.0,1+1,60.0,50.0,6 Yaşında,5.0,21.0,Kombi,1.0,Esenyurt,Akevler
3599000.0,2+1,100.0,90.0,Sıfır Bina,1.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
3540000.0,3+1,150.0,125.0,1 Yaşında,3.0,3.0,Kombi,2.0,Beylikdüzü,Cumhuriyet
4299000.0,2+1,100.0,80.0,Sıfır Bina,1.0,3.0,Yerden Isıtma,1.0,Beylikdüzü,Sahil
3000000.0,2+1,90.0,80.0,5 Yaşında,,4.0,Kombi,1.0,Beylikdüzü,Yakuplu
1750000.0,1+1,85.0,75.0,5 Yaşında,3.0,18.0,Merkezi (Pay Öl...,1.0,Esenyurt,Mehterçeşme
6349999.0,2+1,120.0,110.0,Sıfır Bina,7.0,12.0,Merkezi (Pay Öl...,1.0,Küçükçekmece,Cumhuriyet
4249999.0,3+1,145.0,135.0,6 Yaşında,6.0,10.0,Kombi,2.0,Esenyurt,Cumhuriyet
7150000.0,2+1,85.0,70.0,10 Yaşında,9.0,10.0,Merkezi,2.0,Eyüpsultan,Karadolap
2399999.0,3+1,145.0,130.0,4 Yaşında,4.0,14.0,Kombi,2.0,Esenyurt,Talatpaşa
2700000.0,2+1,110.0,100.0,6 Yaşında,1.0,5.0,Kombi,1.0,Esenyurt,Talatpaşa
3999000.0,2+1,120.0,100.0,Sıfır Bina,4.0,5.0,Kombi,1.0,Beylikdüzü,Yakuplu
5850000.0,2+1,82.0,73.0,4 Yaşında,,3.0,Kombi,1.0,Küçükçekmece,Sultan Murat
9200000.0,3+1,150.0,120.0,9 Yaşında,6.0,6.0,Kombi,,Maltepe,İdealtepe
20750000.0,3+1,145.0,110.0,9 Yaşında,3.0,13.0,Merkezi (Pay Öl...,2.0,Kadıköy,Erenköy
4699000.0,2+1,110.0,100.0,1 Yaşında,2.0,2.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
2945000.0,2+1,100.0,95.0,6 Yaşında,3.0,4.0,Kombi,4.0,Esenyurt,Mehmet Akif Ersoy
5400000.0,1+1,50.0,40.0,8 Yaşında,2.0,5.0,Kombi,1.0,Maltepe,Aydınevler
7750000.0,4+2,230.0,220.0,Sıfır Bina,5.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
2475000.0,2+1,100.0,90.0,Sıfır Bina,3.0,4.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1600000.0,1+1,69.0,64.0,7 Yaşında,6.0,18.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
43250000.0,2+1,119.0,113.0,4 Yaşında,1.0,2.0,Merkezi (Pay Öl...,2.0,Şişli,Halaskargazi
7780000.0,3+1,140.0,135.0,5 Yaşında,4.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
4745000.0,3+1,140.0,130.0,7 Yaşında,1.0,4.0,Kombi,1.0,Esenyurt,Namık Kemal
5199000.0,2+1,119.0,100.0,3 Yaşında,2.0,5.0,Kombi,1.0,Beylikdüzü,Kavaklı
6875000.0,2+1,97.0,90.0,6 Yaşında,2.0,3.0,Kombi,1.0,Küçükçekmece,Yeni Mahalle
3150000.0,2+1,100.0,90.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Esenyurt,Çınar
14500000.0,2+1,127.0,92.0,6 Yaşında,14.0,20.0,Yerden Isıtma,1.0,Maltepe,Altayçeşme
19200000.0,4+1,170.0,150.0,Sıfır Bina,5.0,5.0,Kombi,3.0,Bakırköy,Zuhuratbaba
7850000.0,3+1,140.0,135.0,6 Yaşında,1.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
1149000.0,2+1,90.0,80.0,4 Yaşında,,4.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
3900000.0,2+1,105.0,95.0,1 Yaşında,,6.0,Kombi,1.0,Esenyurt,Mehterçeşme
11500000.0,5+1,150.0,135.0,8 Yaşında,3.0,3.0,Kombi,2.0,Ataşehir,Örnek
1700000.0,1+1,80.0,74.0,6 Yaşında,8.0,18.0,Kombi,1.0,Esenyurt,Cumhuriyet
11000000.0,3+1,130.0,105.0,11 Yaşında,,4.0,Kombi,2.0,Maltepe,İdealtepe
9350000.0,3+1,135.0,115.0,9 Yaşında,2.0,6.0,Kombi,1.0,Maltepe,İdealtepe
1800000.0,2+1,128.0,85.0,11 Yaşında,,6.0,Kombi,1.0,Esenyurt,Talatpaşa
13000000.0,4+1,280.0,250.0,6 Yaşında,4.0,5.0,Kombi,5.0,Beylikdüzü,Gürpınar
2750000.0,3+0,135.0,120.0,9 Yaşında,,15.0,Merkezi,1.0,Beylikdüzü,Cumhuriyet
26750000.0,3+1,145.0,100.0,5 Yaşında,12.0,14.0,Kombi,2.0,Kadıköy,Caddebostan
14350000.0,3+1,140.0,120.0,1 Yaşında,4.0,4.0,Kombi,2.0,Maltepe,Altıntepe
53315000.0,6+1,320.0,296.0,25 Yaşında,5.0,4.0,Kombi,2.0,Beşiktaş,Ortaköy
14600000.0,3+1,115.0,96.0,9 Yaşında,3.0,4.0,Kombi,1.0,Maltepe,Çınar
9189000.0,2+1,122.0,81.0,6 Yaşında,5.0,8.0,Merkezi (Pay Öl...,1.0,Sancaktepe,Emek
4745000.0,3+1,140.0,130.0,7 Yaşında,1.0,4.0,Kombi,1.0,Esenyurt,Namık Kemal
2645000.0,2+1,100.0,90.0,5 Yaşında,2.0,4.0,Kombi,1.0,Esenyurt,Cumhuriyet
15750000.0,4+1,185.0,165.0,8 Yaşında,3.0,3.0,Kombi,2.0,Maltepe,İdealtepe
7200000.0,3+2,200.0,180.0,6 Yaşında,4.0,5.0,Kombi,2.0,Beylikdüzü,Kavaklı
8100000.0,2+1,100.0,76.0,6 Yaşında,3.0,10.0,Kombi,1.0,Sarıyer,Ayazağa
2880000.0,2+1,120.0,100.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Esenyurt,Cumhuriyet
67500000.0,4+1,180.0,136.0,38 Yaşında,10.0,13.0,Merkezi,2.0,Kadıköy,Suadiye
18500000.0,3+1,115.0,98.0,30 Yaşında,,5.0,Merkezi,1.0,Beşiktaş,Akat
8750000.0,3+1,100.0,78.0,5 Yaşında,,10.0,Kombi,1.0,Ümraniye,Namık Kemal
